model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
weibull,1.5923 _ 2.6216,13.4787 _ 3.4605,1079.1484687619545,2172.296937523909,1.4580762019404536,10.116160461775104,2.423462506556092,3.8728004613275235
weibull,0.9722 _ 1.6706,11.1811 _ 14.0019,1169.8180452548504,2353.636090509701,3.4648280892159296,1.7739774735603837e-4,1.4720419918909136,4.663400559020757
weibull,1.8092 _ 0.2705,6.6351 _ 9.4099,1079.148467805367,2172.296935610734,2.423461543793967,3.872801087527464,1.4580867560731654,10.11625441705327
weibull,0.4533 _ 2.6462,2.3071 _ 13.5263,1079.1484674122873,2172.2969348245747,2.4234612175661505,3.8728021014760285,1.4580780549741095,10.116174635336197
weibull,0.835 _ 2.5027,1.2028 _ 5.4185,1079.148468887944,2172.296937775888,1.4580824808384432,10.11613925576047,2.4234635666312934,3.872796433201929
weibull,0.2829 _ 2.677,4.3989 _ 0.7486,1079.148468887944,2172.296937775888,1.4580824808384432,10.11613925576047,2.4234635666312934,3.872796433201929
weibull,2.4911 _ 0.8392,9.5007 _ 11.898,1079.1484678900968,2172.2969357801935,2.423458109439857,3.872800686222073,1.4580889516121376,10.11624016757979
weibull,1.6527 _ 2.6938,2.8756 _ 11.0008,1079.148467391521,2172.296934783042,2.4234628362935227,3.8727978403068155,1.4580742133619282,10.116142068159538
weibull,2.0792 _ 0.6287,5.184 _ 12.7414,1079.1484676349532,2172.2969352699065,2.423468211733062,3.872794455359454,1.4580741419096748,10.116079620254352
weibull,1.6838 _ 1.8398,4.8111 _ 9.5777,1079.1484673389225,2172.296934677845,2.423461748130801,3.8727985195652344,1.4580756928879284,10.116145116289065
weibull,1.9672 _ 1.4525,13.0565 _ 1.8944,1079.1484685510911,2172.2969371021823,2.423461254558201,3.872798998892072,1.458075505445231,10.116165017719203
weibull,1.6594 _ 1.2741,6.9368 _ 1.9761,1079.148468476646,2172.296936953292,1.4580744315828624,10.116138582427036,2.4234609121706123,3.8727989802639695
weibull,1.9162 _ 2.4205,9.8974 _ 8.7234,1079.1484676168936,2172.2969352337873,1.4580953216243455,10.11628795324449,2.423461015214483,3.8728014874732803
weibull,1.5276 _ 1.3768,9.5414 _ 11.0914,1079.1484672891322,2172.2969345782644,1.458079786619525,10.116143006830093,2.4234638402743864,3.8727987442402467
weibull,2.0336 _ 1.2389,3.5771 _ 7.4859,1079.1484681562831,2172.2969363125662,2.423460970809979,3.8727997113750194,1.4580690874170348,10.116152755222748
weibull,1.8847 _ 0.3431,5.2896 _ 9.7639,1079.1484682987102,2172.2969365974204,2.423461829391023,3.8727988789955767,1.458074422700938,10.116134147297593
weibull,1.468 _ 1.3613,0.2886 _ 2.6906,1169.8179795810154,2353.6359591620308,0.08824230095520544,3.6487602907223096,1.4720420067558047,4.663398270575426
weibull,0.3071 _ 0.2969,1.4199 _ 7.7531,1079.1484673784694,2172.2969347569388,2.4234606914085557,3.872798623858298,1.4580743883553022,10.116169769158224
weibull,0.4668 _ 0.7816,14.079 _ 12.9169,1079.1484688874104,2172.296937774821,1.4580821844654077,10.116110184571083,2.423464095348521,3.8727934241399526
weibull,0.5092 _ 2.1686,12.3458 _ 2.6728,1079.1484690476136,2172.2969380952272,1.458073443809945,10.116155630443513,2.4234587258332017,3.8728009735755204
weibull,2.5713 _ 2.5899,12.8015 _ 10.5878,1079.1484674999992,2172.2969349999985,2.423460555648428,3.872797836233325,1.4580761227651033,10.116157523599348
weibull,1.7456 _ 1.3924,11.5534 _ 13.7866,1079.1484675146198,2172.2969350292396,1.4580707204116414,10.116109434206702,2.4234626288520427,3.872797638184518
weibull,0.3109 _ 2.5027,14.9552 _ 8.4901,1079.148468315369,2172.296936630738,1.4580765779619052,10.11616905833934,2.4234616232437043,3.8727992097517268
weibull,1.405 _ 1.4506,13.1464 _ 1.6184,1079.1484673406915,2172.296934681383,2.4234622682251934,3.8727982580074456,1.4580776439114889,10.116158655336267
weibull,2.3035 _ 1.0891,14.2202 _ 12.3067,1100.549219074833,2215.098438149666,2.0739581077647973,4.13565775332578,1.4671179940830588,12.998740377967627
